time_s,cart_pos_m,cart_vel_mps,pendulum_angle_wrapped_rad,pendulum_ang_vel_radps,cart_accel_mps2,pendulum_ang_accel_radps2,applied_force_N,mass_matrix_11,mass_matrix_12,mass_matrix_22
9.460000,2.338883,-0.161248,2.913360,-0.439039,-0.711760,-4.854792,-0.373814,2.500000,-0.292220,0.180000
9.480000,2.335518,-0.175106,2.903603,-0.536998,-0.675509,-4.948618,-0.266426,2.500000,-0.291544,0.180000
9.500000,2.331883,-0.188327,2.891865,-0.637283,-0.648054,-5.087328,-0.171390,2.500000,-0.290694,0.180000
9.520000,2.327988,-0.201084,2.878090,-0.740789,-0.628971,-5.270684,-0.088680,2.500000,-0.289645,0.180000
9.540000,2.323841,-0.213536,2.862206,-0.848402,-0.617378,-5.497843,-0.017593,2.500000,-0.288367,0.180000
9.560000,2.319447,-0.225820,2.844121,-0.960985,-0.611918,-5.767320,0.043207,2.500000,-0.286824,0.180000
9.580000,2.314809,-0.238041,2.823728,-1.079363,-0.610763,-6.076959,0.095617,2.500000,-0.284971,0.180000
9.600000,2.309926,-0.250264,2.800903,-1.204312,-0.611610,-6.423911,0.141996,2.500000,-0.282757,0.180000
9.620000,2.304798,-0.262501,2.775507,-1.336545,-0.611691,-6.804633,0.185055,2.500000,-0.280121,0.180000
9.640000,2.299426,-0.274705,2.747388,-1.476695,-0.607788,-7.214896,0.227732,2.500000,-0.276991,0.180000
9.660000,2.293811,-0.286761,2.716383,-1.625305,-0.596252,-7.649836,0.273051,2.500000,-0.273286,0.180000
9.680000,2.287958,-0.298477,2.682316,-1.782817,-0.573037,-8.104038,0.323982,2.500000,-0.268912,0.180000
9.700000,2.281876,-0.309576,2.645008,-1.949556,-0.533747,-8.571683,0.383304,2.500000,-0.263764,0.180000
9.720000,2.275581,-0.319689,2.604271,-2.125734,-0.473702,-9.046778,0.453467,2.500000,-0.257725,0.180000
9.740000,2.269098,-0.328353,2.559915,-2.311438,-0.388030,-9.523476,0.536473,2.500000,-0.250663,0.180000
9.760000,2.262461,-0.335006,2.511750,-2.506648,-0.271783,-9.996490,0.633764,2.500000,-0.242436,0.180000
9.780000,2.255716,-0.338988,2.459587,-2.711246,-0.120083,-10.461615,0.746142,2.500000,-0.232893,0.180000
9.800000,2.248924,-0.339542,2.403239,-2.925042,0.071709,-10.916322,0.873700,2.500000,-0.221873,0.180000
9.820000,2.242162,-0.335824,2.342525,-3.147826,0.307828,-11.360357,1.015790,2.500000,-0.209213,0.180000
9.840000,2.235526,-0.326910,2.277267,-3.379404,0.591927,-11.796330,1.171009,2.500000,-0.194746,0.180000
9.860000,2.229127,-0.311807,2.207291,-3.619665,0.926931,-12.230159,1.337220,2.500000,-0.178314,0.180000
9.880000,2.223101,-0.289478,2.132423,-3.868656,1.314946,-12.671323,1.511602,2.500000,-0.159769,0.180000
9.900000,2.217603,-0.258848,2.052485,-4.126652,1.757182,-13.132829,1.690723,2.500000,-0.138983,0.180000
9.920000,2.212810,-0.218828,1.967293,-4.394213,2.253898,-13.630842,1.870640,2.500000,-0.115857,0.180000
9.940000,2.208920,-0.168334,1.876647,-4.672252,2.804330,-14.183890,2.047021,2.500000,-0.090331,0.180000
9.960000,2.206154,-0.106310,1.780324,-4.962066,3.406451,-14.811518,2.215282,2.500000,-0.062400,0.180000
9.980000,2.204751,-0.031756,1.678074,-5.265335,4.056455,-15.532116,2.370746,2.500000,-0.032122,0.180000
10.000000,2.204973,0.056224,1.569608,-5.584062,4.747659,-16.359391,2.508796,2.500000,0.000356,0.180000
10.020000,2.207095,0.158350,1.454594,-5.920447,5.468499,-17.296441,2.625045,2.500000,0.034782,0.180000
10.040000,2.211404,0.275031,1.332659,-6.276545,6.198937,-18.325732,2.715493,2.500000,0.070768,0.180000
10.060000,2.218192,0.406146,1.203392,-6.653732,6.904654,-19.392369,2.776681,2.500000,0.107758,0.180000
10.080000,2.227740,0.550680,1.066370,-7.051727,7.528182,-20.377657,2.805828,2.500000,0.144992,0.180000
10.100000,2.240292,0.706113,0.921209,-7.466838,7.976912,-21.061549,2.800954,2.500000,0.181457,0.180000
10.120000,2.256027,0.867680,0.767639,-7.889813,8.112180,-21.082630,2.760971,2.500000,0.215866,0.180000
10.140000,2.274988,1.027291,0.605682,-8.302346,7.749251,-19.926374,2.685755,2.500000,0.246634,0.180000
10.160000,2.297026,1.173011,0.435810,-8.675114,6.693850,-17.015676,2.576188,2.500000,0.271959,0.180000
10.180000,2.321714,1.289658,0.259204,-8.968698,4.837789,-11.984323,2.434160,2.500000,0.289978,0.180000
10.200000,2.348315,1.361864,0.077869,-9.141819,2.293181,-5.082257,2.262550,2.500000,0.299091,0.180000
10.220000,2.375822,1.379358,-0.105473,-9.166454,-0.549524,2.632068,2.065165,2.500000,0.298333,0.180000
10.240000,2.403117,1.341465,-0.287783,-9.041010,-3.160476,9.691407,1.846654,2.500000,0.287663,0.180000
10.260000,2.429171,1.257277,-0.466277,-8.790740,-5.130579,14.988506,1.612389,2.500000,0.267974,0.180000
10.280000,2.453198,1.141478,-0.638846,-8.455452,-6.322348,18.208145,1.368325,2.500000,0.240835,0.180000
10.300000,2.474719,1.009011,-0.804192,-8.074219,-6.823468,19.665411,1.120834,2.500000,0.208108,0.180000
10.320000,2.493528,0.871924,-0.961710,-7.676911,-6.816686,19.909716,0.876526,2.500000,0.171635,0.180000
10.340000,2.509622,0.738517,-1.111289,-7.282517,-6.482137,19.445483,0.642055,2.500000,0.133052,0.180000
10.360000,2.523128,0.613892,-1.253101,-6.901380,-5.958399,18.633934,0.423928,2.500000,0.093713,0.180000
10.380000,2.534255,0.500809,-1.387463,-6.537963,-5.339298,17.698324,0.228304,2.500000,0.054692,0.180000
10.400000,2.543246,0.400554,-1.514746,-6.193436,-4.684167,16.761678,0.060807,2.500000,0.016806,0.180000
10.420000,2.550365,0.313448,-1.635322,-5.867117,-4.028731,15.883012,-0.073646,2.500000,-0.019344,0.180000
10.440000,2.555871,0.239260,-1.749543,-5.557570,-3.393921,15.083793,-0.171008,2.500000,-0.053339,0.180000
10.460000,2.560018,0.177468,-1.857726,-5.263220,-2.791724,14.364762,-0.228226,2.500000,-0.084903,0.180000
10.480000,2.563047,0.127334,-1.960162,-4.982516,-2.228611,13.716228,-0.243355,2.500000,-0.113881,0.180000
10.500000,2.565183,0.088040,-2.057109,-4.714194,-1.707841,13.124094,-0.215624,2.500000,-0.140211,0.180000
10.520000,2.566635,0.058729,-2.148806,-4.457277,-1.230633,12.573364,-0.145477,2.500000,-0.163907,0.180000
10.540000,2.567593,0.038525,-2.235472,-4.211077,-0.796891,12.050154,-0.034578,2.500000,-0.185041,0.180000
10.560000,2.568231,0.026570,-2.317317,-3.975166,-0.405627,11.542719,0.114225,2.500000,-0.203727,0.180000
10.580000,2.568705,0.022028,-2.394546,-3.749325,-0.055247,11.041862,0.296968,2.500000,-0.220110,0.180000
10.600000,2.569156,0.024101,-2.467357,-3.533493,0.256225,10.540910,0.508669,2.500000,-0.234355,0.180000
10.620000,2.569708,0.032032,-2.535952,-3.327719,0.530946,10.035387,0.743465,2.500000,-0.246641,0.180000
10.640000,2.570472,0.045108,-2.600534,-3.132126,0.771068,9.522523,0.994770,2.500000,-0.257149,0.180000
10.660000,2.571542,0.062657,-2.661306,-2.946878,0.978586,9.000694,1.255452,2.500000,-0.266059,0.180000
10.680000,2.573004,0.084045,-2.718479,-2.772165,1.155211,8.468899,1.518036,2.500000,-0.273544,0.180000
10.700000,2.574926,0.108669,-2.772265,-2.608194,1.302302,7.926316,1.774909,2.500000,-0.279771,0.180000
10.720000,2.577368,0.135947,-2.822880,-2.455190,1.420842,7.371994,2.018533,2.500000,-0.284892,0.180000
10.740000,2.580378,0.165316,-2.870547,-2.313401,1.511464,6.804674,2.241655,2.500000,-0.289047,0.180000
10.760000,2.583991,0.196222,-2.915493,-2.183101,1.574516,6.222722,2.437513,2.500000,-0.292364,0.180000
10.780000,2.588233,0.228114,-2.957950,-2.064603,1.610152,5.624177,2.600018,2.500000,-0.294955,0.180000
10.800000,2.593118,0.260446,-2.998158,-1.958259,1.618443,5.006833,2.723928,2.500000,-0.296919,0.180000
10.820000,2.598650,0.292670,-3.036364,-1.864470,1.599486,4.368383,2.804987,2.500000,-0.298341,0.180000
10.840000,2.604821,0.324245,-3.072823,-1.783680,1.553519,3.706574,2.840038,2.500000,-0.299291,0.180000
10.860000,2.611612,0.354634,-3.107801,-1.716376,1.481015,3.019341,2.827111,2.500000,-0.299829,0.180000
10.880000,2.618995,0.383314,-3.141572,-1.663086,1.382772,2.304962,2.765459,2.500000,-0.300000,0.180000
10.900000,2.626930,0.409781,3.108764,-1.624368,1.259987,1.562194,2.655581,2.500000,-0.299838,0.180000
10.920000,2.635368,0.433561,3.076538,-1.600793,1.114307,0.790359,2.499186,2.500000,-0.299365,0.180000
10.940000,2.644252,0.454216,3.044627,-1.592946,0.947878,-0.010527,2.299141,2.500000,-0.298591,0.180000
10.960000,2.653513,0.471355,3.012711,-1.601403,0.763380,-0.839634,2.059371,2.500000,-0.297512,0.180000
10.980000,2.663080,0.484651,2.980459,-1.626710,0.564049,-1.695246,1.784744,2.500000,-0.296114,0.180000
11.000000,2.672872,0.493844,2.947527,-1.669371,0.353701,-2.574653,1.480918,2.500000,-0.294369,0.180000
11.020000,2.682805,0.498755,2.913565,-1.729829,0.136752,-3.474004,1.154173,2.500000,-0.292234,0.180000
11.040000,2.692793,0.499303,2.878213,-1.808432,-0.081763,-4.388211,0.811228,2.500000,-0.289655,0.180000
11.060000,2.702749,0.495512,2.841106,-1.905414,-0.296178,-5.310873,0.459045,2.500000,-0.286558,0.180000
11.080000,2.712586,0.487525,2.801873,-2.020871,-0.500191,-6.234193,0.104636,2.500000,-0.282854,0.180000
11.100000,2.722223,0.475619,2.760148,-2.154727,-0.686874,-7.148992,-0.245137,2.500000,-0.278438,0.180000
11.120000,2.731587,0.460215,2.715564,-2.306706,-0.848722,-8.044866,-0.583745,2.500000,-0.273184,0.180000
11.140000,2.740612,0.441889,2.667762,-2.476320,-0.977753,-8.910525,-0.905163,2.500000,-0.266948,0.180000
11.160000,2.749248,0.421379,2.616398,-2.662848,-1.065678,-9.734343,-1.204025,2.500000,-0.259568,0.180000
11.180000,2.757459,0.399591,2.561142,-2.865341,-1.104160,-10.505216,-1.475753,2.500000,-0.250865,0.180000
11.200000,2.765230,0.377596,2.501686,-3.082642,-1.085163,-11.213702,-1.716657,2.500000,-0.240645,0.180000
11.220000,2.772570,0.356618,2.437746,-3.313428,-1.001383,-11.853337,-1.924006,2.500000,-0.228708,0.180000
11.240000,2.779511,0.338013,2.369068,-3.556301,-0.846699,-12.422018,-2.096070,2.500000,-0.214845,0.180000
11.260000,2.786116,0.323251,2.295423,-3.809861,-0.616630,-12.923241,-2.232129,2.500000,-0.198857,0.180000
11.280000,2.792477,0.313869,2.216611,-4.072842,-0.308675,-13.366897,-2.332444,2.500000,-0.180555,0.180000
11.300000,2.798717,0.311427,2.132453,-4.344259,0.077495,-13.769425,-2.398210,2.500000,-0.159777,0.180000
11.320000,2.804990,0.317477,2.042788,-4.623496,0.539962,-14.153197,-2.431466,2.500000,-0.136398,0.180000
11.340000,2.811482,0.333508,1.947462,-4.910440,1.074651,-14.545002,-2.434996,2.500000,-0.110347,0.180000
11.360000,2.818407,0.360903,1.846316,-5.205541,1.675371,-14.973707,-2.412196,2.500000,-0.081614,0.180000
11.380000,2.826003,0.400906,1.739179,-5.509819,2.333626,-15.466948,-2.366935,2.500000,-0.050277,0.180000
11.400000,2.834534,0.454558,1.625852,-5.824802,3.037906,-16.046608,-2.303403,2.500000,-0.016508,0.180000
11.420000,2.844281,0.522619,1.506104,-6.152318,3.771967,-16.722211,-2.225947,2.500000,0.019394,0.180000
11.440000,2.855538,0.605477,1.379663,-6.494249,4.511803,-17.480783,-2.138920,2.500000,0.056991,0.180000
11.460000,2.868598,0.702893,1.246229,-6.851793,5.220083,-18.270810,-2.046526,2.500000,0.095670,0.180000
11.480000,2.883742,0.813672,1.105492,-7.224499,5.838081,-18.977612,-1.952679,2.500000,0.134608,0.180000
11.500000,2.901218,0.935223,0.957168,-7.608963,6.275583,-19.390034,-1.860879,2.500000,0.172751,0.180000
11.520000,2.921192,1.062640,0.801111,-7.995953,6.400467,-19.164996,-1.774109,2.500000,0.208773,0.180000
11.540000,2.943710,1.188025,0.637428,-8.368144,6.041773,-17.822622,-1.694748,2.500000,0.241089,0.180000
11.560000,2.968623,1.299890,0.466668,-8.697809,5.024420,-14.834698,-1.624520,2.500000,0.267922,0.180000
11.580000,2.995520,1.383970,0.290041,-8.948313,3.258248,-9.879562,-1.564460,2.500000,0.287470,0.180000
11.600000,3.023699,1.425933,0.109523,-9.081372,0.858613,-3.209576,-1.514918,2.500000,0.298202,0.180000
11.620000,3.052213,1.416516,-0.072256,-9.071760,-1.803228,4.177902,-1.475579,2.500000,0.299217,0.180000
11.640000,3.080013,1.355414,-0.252386,-8.918746,-4.229354,10.908452,-1.445520,2.500000,0.290496,0.180000
11.660000,3.106143,1.251543,-0.428211,-8.646940,-6.035064,15.939501,-1.423282,2.500000,0.272913,0.180000
11.680000,3.129884,1.119059,-0.597727,-8.294636,-7.090768,18.970126,-1.406967,2.500000,0.247985,0.180000
11.700000,3.150812,0.972367,-0.759713,-7.899518,-7.481272,20.300755,-1.394349,2.500000,0.217510,0.180000
11.720000,3.168762,0.823062,-0.913617,-7.490392,-7.383623,20.462185,-1.382998,2.500000,0.183266,0.180000
11.740000,3.183770,0.679097,-1.059359,-7.085513,-6.973287,19.946126,-1.370414,2.500000,0.146829,0.180000
11.760000,3.195995,0.545303,-1.197133,-6.694676,-6.385728,19.106746,-1.354158,2.500000,0.109509,0.180000
11.780000,3.205668,0.424228,-1.327267,-6.321911,-5.712833,18.163445,-1.331982,2.500000,0.072339,0.180000
11.800000,3.213056,0.316966,-1.450135,-5.968011,-5.012734,17.236749,-1.301952,2.500000,0.036111,0.180000
11.820000,3.218439,0.223666,-1.566107,-5.631951,-4.320464,16.383589,-1.262555,2.500000,0.001407,0.180000
11.840000,3.222093,0.143952,-1.675521,-5.312034,-3.656712,15.623343,-1.212795,2.500000,-0.031360,0.180000
11.860000,3.224283,0.077126,-1.778683,-5.006404,-3.033455,14.954500,-1.152258,2.500000,-0.061918,0.180000
11.880000,3.225258,0.022299,-1.875861,-4.713328,-2.457484,14.364886,-1.081163,2.500000,-0.090106,0.180000
11.900000,3.225249,-0.021514,-1.967290,-4.431392,-1.932533,13.837712,-1.000380,2.500000,-0.115856,0.180000
11.920000,3.224464,-0.055354,-2.053184,-4.159521,-1.460402,13.355179,-0.911427,2.500000,-0.139169,0.180000
11.940000,3.223094,-0.080286,-2.133734,-3.896998,-1.041590,12.900606,-0.816433,2.500000,-0.160102,0.180000
11.960000,3.221305,-0.097371,-2.209123,-3.643409,-0.675612,12.459646,-0.718079,2.500000,-0.178756,0.180000
11.980000,3.219244,-0.107654,-2.279528,-3.398598,-0.361194,12.020901,-0.619513,2.500000,-0.195262,0.180000
12.000000,3.217038,-0.112150,-2.345126,-3.162613,-0.096417,11.576090,-0.524245,2.500000,-0.209771,0.180000
12.020000,3.214791,-0.111826,-2.406093,-2.935632,0.121162,11.119895,-0.436020,2.500000,-0.222449,0.180000
12.040000,3.212591,-0.107599,-2.462613,-2.717912,0.294358,10.649582,-0.358682,2.500000,-0.233464,0.180000
12.060000,3.210507,-0.100327,-2.514873,-2.509747,0.426222,10.164495,-0.296019,2.500000,-0.242987,0.180000
12.080000,3.208592,-0.090804,-2.563068,-2.311425,0.519911,9.665513,-0.251620,2.500000,-0.251181,0.180000
12.100000,3.206885,-0.079764,-2.607397,-2.123207,0.578578,9.154528,-0.228714,2.500000,-0.258204,0.180000
12.120000,3.205408,-0.067874,-2.648065,-1.945308,0.605305,8.634027,-0.230033,2.500000,-0.264200,0.180000
12.140000,3.204171,-0.055745,-2.685280,-1.777891,0.603067,8.106758,-0.257676,2.500000,-0.269305,0.180000
12.160000,3.203176,-0.043926,-2.719251,-1.621064,0.574730,7.575532,-0.312997,2.500000,-0.273640,0.180000
12.180000,3.202409,-0.032911,-2.750193,-1.474877,0.523075,7.043103,-0.396507,2.500000,-0.277313,0.180000
12.200000,3.201851,-0.023140,-2.778318,-1.339330,0.450845,6.512138,-0.507809,2.500000,-0.280421,0.180000
12.220000,3.201473,-0.014996,-2.803837,-1.214365,0.360785,5.985243,-0.645562,2.500000,-0.283050,0.180000
12.240000,3.201238,-0.008808,-2.826962,-1.099876,0.255698,5.465001,-0.807464,2.500000,-0.285273,0.180000
12.260000,3.201105,-0.004849,-2.847901,-0.995703,0.138477,4.954043,-0.990281,2.500000,-0.287154,0.180000
12.280000,3.201028,-0.003330,-2.866857,-0.901634,0.012136,4.455094,-1.189901,2.500000,-0.288749,0.180000
12.300000,3.200955,-0.004403,-2.884032,-0.817400,-0.120187,3.971013,-1.401419,2.500000,-0.290104,0.180000
12.320000,3.200834,-0.008156,-2.899617,-0.742674,-0.255234,3.504812,-1.619247,2.500000,-0.291260,0.180000
12.340000,3.200611,-0.014609,-2.913799,-0.677067,-0.389656,3.059644,-1.837263,2.500000,-0.292250,0.180000
12.360000,3.200232,-0.023715,-2.926757,-0.620126,-0.520050,2.638776,-2.048964,2.500000,-0.293103,0.180000
12.380000,3.199645,-0.035361,-2.938659,-0.571332,-0.643019,2.245536,-2.247648,2.500000,-0.293844,0.180000
12.400000,3.198802,-0.049364,-2.949661,-0.530099,-0.755236,1.883237,-2.426607,2.500000,-0.294491,0.180000
12.420000,3.197656,-0.065478,-2.959909,-0.495775,-0.853517,1.555101,-2.579320,2.500000,-0.295062,0.180000
12.440000,3.196170,-0.083392,-2.969533,-0.467647,-0.934895,1.264160,-2.699652,2.500000,-0.295570,0.180000
12.460000,3.194311,-0.102743,-2.978651,-0.444942,-0.996703,1.013157,-2.782043,2.500000,-0.296026,0.180000
12.480000,3.192054,-0.123114,-2.987362,-0.426838,-1.036645,0.804458,-2.821688,2.500000,-0.296439,0.180000
12.500000,3.189383,-0.144050,-2.995749,-0.412469,-1.052866,0.639947,-2.814695,2.500000,-0.296815,0.180000
12.520000,3.186291,-0.165062,-3.003879,-0.400937,-1.044015,0.520951,-2.758222,2.500000,-0.297160,0.180000
12.540000,3.182783,-0.185638,-3.011800,-0.391323,-1.009286,0.448170,-2.650589,2.500000,-0.297477,0.180000
12.560000,3.178872,-0.205259,-3.019539,-0.382702,-0.948464,0.421615,-2.491353,2.500000,-0.297768,0.180000
12.580000,3.174583,-0.223406,-3.027108,-0.374155,-0.861936,0.440580,-2.281352,2.500000,-0.298036,0.180000
12.600000,3.169949,-0.239572,-3.034500,-0.364784,-0.750703,0.503624,-2.022711,2.500000,-0.298281,0.180000
12.620000,3.165016,-0.253279,-3.041688,-0.353730,-0.616358,0.608581,-1.718814,2.500000,-0.298504,0.180000
12.640000,3.159837,-0.264086,-3.048632,-0.340181,-0.461063,0.752597,-1.374239,2.500000,-0.298705,0.180000
12.660000,3.154475,-0.271600,-3.055274,-0.323389,-0.287496,0.932186,-0.994651,2.500000,-0.298883,0.180000
12.680000,3.148998,-0.275485,-3.061542,-0.302683,-0.098792,1.143312,-0.586678,2.500000,-0.299039,0.180000
12.700000,3.143481,-0.275474,-3.067351,-0.277476,0.101542,1.381506,-0.157742,2.500000,-0.299174,0.180000
12.720000,3.138006,-0.271371,-3.072607,-0.247274,0.309711,1.641975,0.284120,2.500000,-0.299286,0.180000
12.740000,3.132655,-0.263060,-3.077206,-0.211682,0.521733,1.919746,0.730466,2.500000,-0.299378,0.180000
12.760000,3.127512,-0.250503,-3.081037,-0.170402,0.733547,2.209824,1.172662,2.500000,-0.299450,0.180000
12.780000,3.122662,-0.233746,-3.083983,-0.123239,0.941115,2.507323,1.602102,2.500000,-0.299502,0.180000
12.800000,3.118189,-0.212913,-3.085926,-0.070091,1.140535,2.807624,2.010437,2.500000,-0.299535,0.180000
12.820000,3.114172,-0.188204,-3.086747,-0.010944,1.328136,3.106517,2.389789,2.500000,-0.299549,0.180000
12.840000,3.110685,-0.159889,-3.086324,0.054136,1.500575,3.400316,2.732949,2.500000,-0.299542,0.180000
12.860000,3.107798,-0.128301,-3.084542,0.125015,1.654919,3.685977,3.033571,2.500000,-0.299512,0.180000
12.880000,3.105572,-0.093829,-3.081286,0.201505,1.788712,3.961177,3.286322,2.500000,-0.299455,0.180000
12.900000,3.104061,-0.056903,-3.076446,0.283382,1.900033,4.224394,3.487021,2.500000,-0.299364,0.180000
12.920000,3.103309,-0.017987,-3.069917,0.370396,1.987528,4.474938,3.632734,2.500000,-0.299230,0.180000
12.940000,3.103352,0.022434,-3.061598,0.462296,2.050437,4.712986,3.721841,2.500000,-0.299041,0.180000
12.960000,3.104214,0.063866,-3.051394,0.558839,2.088587,4.939575,3.754058,2.500000,-0.298780,0.180000
12.980000,3.105910,0.105815,-3.039215,0.659815,2.102383,5.156580,3.730431,2.500000,-0.298429,0.180000
13.000000,3.108446,0.147805,-3.024973,0.765056,2.092769,5.366668,3.653288,2.500000,-0.297962,0.180000
13.020000,3.111819,0.189379,-3.008585,0.874458,2.061173,5.573217,3.526156,2.500000,-0.297350,0.180000
13.040000,3.116016,0.230117,-2.989967,0.987988,2.009435,5.780222,3.353648,2.500000,-0.296558,0.180000
13.060000,3.121016,0.269637,-2.969037,1.105699,1.939718,5.992151,3.141320,2.500000,-0.295545,0.180000
13.080000,3.126791,0.307602,-2.945710,1.227739,1.854390,6.213777,2.895504,2.500000,-0.294263,0.180000
13.100000,3.133308,0.343725,-2.919897,1.354348,1.755906,6.449986,2.623124,2.500000,-0.292658,0.180000
13.120000,3.140526,0.377766,-2.891504,1.485867,1.646661,6.705520,2.331501,2.500000,-0.290667,0.180000
13.140000,3.148403,0.409534,-2.860427,1.622727,1.528832,6.984724,2.028143,2.500000,-0.288220,0.180000
13.160000,3.156891,0.438875,-2.826556,1.765438,1.404220,7.291259,1.720546,2.500000,-0.285235,0.180000
13.180000,3.165941,0.465666,-2.789767,1.914577,1.274079,7.627804,1.415991,2.500000,-0.281624,0.180000
13.200000,3.175500,0.489805,-2.749926,2.070761,1.138954,7.995790,1.121358,2.500000,-0.277282,0.180000
13.220000,3.185515,0.511190,-2.706885,2.234619,0.998548,8.395184,0.842958,2.500000,-0.272098,0.180000
13.240000,3.195929,0.529703,-2.660486,2.406766,0.851603,8.824358,0.586379,2.500000,-0.265945,0.180000
13.260000,3.206683,0.545195,-2.610555,2.587770,0.695838,9.280112,0.356368,2.500000,-0.258685,0.180000
13.280000,3.217715,0.557457,-2.556912,2.778119,0.527957,9.757863,0.156737,2.500000,-0.250167,0.180000
13.300000,3.228958,0.566204,-2.499366,2.978195,0.343728,10.252066,-0.009703,2.500000,-0.240229,0.180000
13.320000,3.240337,0.571063,-2.437718,3.188272,0.138147,10.756859,-0.141169,2.500000,-0.228702,0.180000
13.340000,3.251771,0.571551,-2.371767,3.408503,-0.094302,11.266910,-0.236905,2.500000,-0.215410,0.180000
13.360000,3.263166,0.567074,-2.301310,3.638957,-0.359328,11.778399,-0.297147,2.500000,-0.200176,0.180000
13.380000,3.274416,0.556925,-2.226141,3.879643,-0.662453,12.290037,-0.323063,2.500000,-0.182830,0.180000
13.400000,3.285400,0.540288,-2.146056,4.130571,-1.008611,12.803925,-0.316659,2.500000,-0.163216,0.180000
13.420000,3.295979,0.516266,-2.060849,4.391851,-1.401795,13.326095,-0.280672,2.500000,-0.141202,0.180000
13.440000,3.305995,0.483887,-1.970311,4.663738,-1.844641,13.866583,-0.218432,2.500000,-0.116691,0.180000
13.460000,3.315272,0.442142,-1.874225,4.946726,-2.338054,14.438762,-0.133726,2.500000,-0.089638,0.180000
13.480000,3.323612,0.390035,-1.772363,5.241601,-2.880677,15.057774,-0.030641,2.500000,-0.060061,0.180000
13.500000,3.330798,0.326619,-1.664475,5.549439,-3.468057,15.737631,0.086593,2.500000,-0.028063,0.180000
13.520000,3.336595,0.251070,-1.550290,5.871574,-4.091243,16.486381,0.213748,2.500000,0.006152,0.180000
13.540000,3.340756,0.162833,-1.429508,6.209325,-4.734192,17.298184,0.346751,2.500000,0.042246,0.180000
13.560000,3.343023,0.061751,-1.301806,6.563707,-5.369755,18.140478,0.481808,2.500000,0.079728,0.180000
13.580000,3.343144,-0.051616,-1.166849,6.934637,-5.953086,18.933876,0.615522,2.500000,0.117915,0.180000
13.600000,3.340888,-0.175553,-1.024325,7.319715,-6.412510,19.522887,0.744984,2.500000,0.155903,0.180000
13.620000,3.336074,-0.306579,-0.874007,7.712448,-6.639437,19.640450,0.867845,2.500000,0.192528,0.180000
13.640000,3.328617,-0.438587,-0.715863,8.099540,-6.483117,18.882808,0.982357,2.500000,0.226358,0.180000
13.660000,3.318586,-0.562159,-0.550211,8.458517,-5.766641,16.741487,1.087393,2.500000,0.255724,0.180000
13.680000,3.306271,-0.664533,-0.377924,8.756900,-4.346261,12.765613,1.182435,2.500000,0.278830,0.180000
13.700000,3.292243,-0.731250,-0.200597,8.956276,-2.220530,6.884474,1.267542,2.500000,0.293984,0.180000
13.720000,3.277342,-0.750197,-0.020559,9.023550,0.370115,-0.280614,1.343287,2.500000,0.299937,0.180000
13.740000,3.262589,-0.716344,0.159365,8.944737,2.975368,-7.490719,1.410683,2.500000,0.296198,0.180000
13.760000,3.249011,-0.634205,0.336335,8.732245,5.134592,-13.474159,1.471081,2.500000,0.283191,0.180000
13.780000,3.237464,-0.515736,0.507980,8.418702,6.586867,-17.544752,1.526062,2.500000,0.262119,0.180000
13.800000,3.228526,-0.375561,0.672671,8.043119,7.319651,-19.729214,1.577316,2.500000,0.234648,0.180000
13.820000,3.222498,-0.226808,0.829518,7.639157,7.474704,-20.471783,1.626523,2.500000,0.202569,0.180000
13.840000,3.219446,-0.079203,0.978207,7.230342,7.234084,-20.296136,1.675228,2.500000,0.167553,0.180000
13.860000,3.219279,0.060976,1.118794,6.830582,6.755054,-19.625356,1.724725,2.500000,0.131030,0.180000
13.880000,3.221811,0.190177,1.251537,6.446721,6.151474,-18.741674,1.775958,2.500000,0.094159,0.180000
13.900000,3.226802,0.306706,1.376786,6.081229,5.498319,-17.810012,1.829427,2.500000,0.057839,0.180000
13.920000,3.233991,0.410095,1.494909,5.734064,4.842118,-16.914781,1.885120,2.500000,0.022744,0.180000
13.940000,3.243119,0.500565,1.606263,5.404142,4.210884,-16.090858,1.942467,2.500000,-0.010638,0.180000
13.960000,3.253933,0.578802,1.711179,5.089914,3.620761,-15.344783,2.000317,2.500000,-0.041977,0.180000
13.980000,3.266196,0.645730,1.809954,4.789885,3.080610,-14.668394,2.056942,2.500000,-0.071065,0.180000
14.000000,3.279693,0.702390,1.902861,4.502809,2.594634,-14.047092,2.110067,2.500000,-0.097799,0.180000
14.020000,3.294230,0.749881,1.990147,4.227736,2.163880,-13.464894,2.156924,2.500000,-0.122150,0.180000
14.040000,3.309635,0.789305,2.072046,3.964046,1.787132,-12.907406,2.194335,2.500000,-0.144157,0.180000
14.060000,3.325756,0.821710,2.148782,3.711359,1.461380,-12.363509,2.218813,2.500000,-0.163901,0.180000
14.080000,3.342463,0.848071,2.220572,3.469467,1.182196,-11.826124,2.226685,2.500000,-0.181502,0.180000
14.100000,3.359644,0.869270,2.287632,3.238285,0.944078,-11.292307,2.214224,2.500000,-0.197101,0.180000
14.120000,3.377204,0.886066,2.350175,3.017746,0.740747,-10.762873,2.177797,2.500000,-0.210851,0.180000
14.140000,3.395062,0.899087,2.408412,2.807719,0.565489,-10.241706,2.114015,2.500000,-0.222915,0.180000
14.160000,3.413146,0.908828,2.462552,2.607982,0.411507,-9.734858,2.019885,2.500000,-0.233453,0.180000
