time_s,cart_pos_m,cart_vel_mps,pendulum_angle_rad,pendulum_ang_vel_radps,cart_accel_mps2,pendulum_ang_accel_radps2,applied_force_N
25.330000,-8.863631,1.577864,4.129161,0.278339,1.394091,-14.926762,-0.394408
25.340000,-8.847783,1.591588,4.131199,0.129189,1.353874,-14.904326,-0.428203
25.350000,-8.831800,1.604999,4.131746,-0.019768,1.331720,-14.887948,-0.452607
25.360000,-8.815684,1.618279,4.130804,-0.168589,1.327296,-14.877191,-0.468013
25.370000,-8.799435,1.631602,4.128374,-0.317329,1.340179,-14.871655,-0.474904
25.380000,-8.783051,1.645140,4.124457,-0.466038,1.369856,-14.870963,-0.473847
25.390000,-8.766530,1.659056,4.119053,-0.614763,1.415723,-14.874748,-0.465492
25.400000,-8.749868,1.673508,4.112162,-0.763547,1.477078,-14.882634,-0.450561
25.410000,-8.733058,1.688646,4.103782,-0.912428,1.553121,-14.894209,-0.429850
25.420000,-8.716092,1.704615,4.093913,-1.061441,1.642946,-14.908990,-0.404213
25.430000,-8.698963,1.721545,4.082553,-1.210612,1.745532,-14.926394,-0.374563
25.440000,-8.681658,1.739561,4.069700,-1.359970,1.859737,-14.945685,-0.341859
25.450000,-8.664167,1.758775,4.055353,-1.509531,1.984280,-14.965932,-0.307099
25.460000,-8.646478,1.779281,4.039508,-1.659296,2.117722,-14.985937,-0.271313
25.470000,-8.628577,1.801157,4.022166,-1.809251,2.258448,-15.004173,-0.235554
25.480000,-8.610450,1.824468,4.003323,-1.959367,2.404642,-15.018702,-0.200888
25.490000,-8.592083,1.849259,3.982978,-2.109600,2.554263,-15.027088,-0.168382
25.500000,-8.573460,1.875551,3.961131,-2.259864,2.704996,-15.026285,-0.139103
25.510000,-8.554567,1.903346,3.937782,-2.410062,2.854241,-15.012541,-0.114100
25.520000,-8.535388,1.932621,3.912931,-2.560055,2.999053,-14.981267,-0.094399
25.530000,-8.515909,1.963311,3.886581,-2.709635,3.136083,-14.926898,-0.080993
25.540000,-8.496117,1.995315,3.858739,-2.858523,3.261538,-14.842765,-0.074836
25.550000,-8.475999,2.028493,3.829413,-3.006374,3.371160,-14.720985,-0.076828
25.560000,-8.455544,2.062664,3.798617,-3.152772,3.460204,-14.552374,-0.087814
25.570000,-8.434744,2.097606,3.766366,-3.297217,3.523429,-14.326398,-0.108571
25.580000,-8.413591,2.133030,3.732683,-3.439068,3.555085,-14.031156,-0.139803
25.590000,-8.392083,2.168585,3.697596,-3.577566,3.549004,-13.653498,-0.182134
25.600000,-8.370219,2.203860,3.661143,-3.711814,3.498731,-13.179356,-0.236102
25.610000,-8.348007,2.238383,3.623374,-3.840775,3.397740,-12.594205,-0.302152
25.620000,-8.325455,2.271619,3.584348,-3.963273,3.239730,-11.883736,-0.380634
25.630000,-8.302581,2.302970,3.544136,-4.077992,3.019009,-11.034760,-0.471796
25.640000,-8.279405,2.331783,3.502821,-4.183487,2.730964,-10.036339,-0.575782
25.650000,-8.255956,2.357377,3.460502,-4.278249,2.372685,-8.881315,-0.692630
25.660000,-8.232271,2.379015,3.417297,-4.360622,1.943458,-7.567638,-0.822271
25.670000,-8.208392,2.395996,3.373337,-4.429038,1.445416,-6.099822,-0.964524
25.680000,-8.184369,2.407680,3.328769,-4.482067,0.883873,-4.489881,-1.119102
25.690000,-8.160258,2.413486,3.283752,-4.518415,0.267409,-2.757662,-1.285609
25.700000,-8.136121,2.412898,3.238459,-4.536936,-0.392314,-0.930499,-1.463541
25.710000,-8.112022,2.405550,3.193074,-4.536836,-1.081041,0.957996,-1.652294
25.720000,-8.088033,2.391235,3.147786,-4.517701,-1.782827,2.870058,-1.851161
25.730000,-8.064221,2.369905,3.102785,-4.479488,-2.481190,4.766554,-2.059340
25.740000,-8.040658,2.341675,3.058259,-4.422544,-3.160262,6.609758,-2.275937
25.750000,-8.017410,2.306807,3.014393,-4.347571,-3.805886,8.366003,-2.499976
25.760000,-7.994542,2.265706,2.971364,-4.255603,-4.406502,10.007835,-2.730398
25.770000,-7.972115,2.218862,2.929334,-4.147880,-4.953648,11.515220,-2.966077
25.780000,-7.950182,2.166831,2.888454,-4.025792,-5.442108,12.875876,-3.205819
25.790000,-7.928794,2.110218,2.848861,-3.890857,-5.869774,14.084880,-3.448379
25.800000,-7.907991,2.049634,2.810675,-3.744590,-6.237227,15.143669,-3.692461
25.810000,-7.887812,1.985667,2.774002,-3.588467,-6.547195,16.058695,-3.936734
25.820000,-7.868287,1.918869,2.738934,-3.423866,-6.803951,16.839986,-4.179840
25.830000,-7.849443,1.849747,2.705549,-3.252071,-7.012776,17.499849,-4.420401
25.840000,-7.831299,1.778754,2.673913,-3.074229,-7.179458,18.051691,-4.657031
25.850000,-7.813872,1.706278,2.644081,-2.891350,-7.309895,18.509111,-4.888347
25.860000,-7.797177,1.632656,2.616099,-2.704315,-7.409819,18.885248,-5.112978
25.870000,-7.781222,1.558166,2.590006,-2.513876,-7.484593,19.192348,-5.329575
25.880000,-7.766016,1.483035,2.565831,-2.320667,-7.539090,19.441514,-5.536823
25.890000,-7.751563,1.407440,2.543600,-2.125212,-7.577636,19.642579,-5.733448
25.900000,-7.737868,1.331521,2.523333,-1.927944,-7.603996,19.804101,-5.918229
25.910000,-7.724933,1.255385,2.505045,-1.729226,-7.621399,19.933423,-6.090005
25.920000,-7.712761,1.179111,2.488752,-1.529356,-7.632564,20.036757,-6.247686
25.930000,-7.701351,1.102749,2.474462,-1.328565,-7.639740,20.119277,-6.390262
25.940000,-7.690706,1.026328,2.462183,-1.127035,-7.644759,20.185245,-6.516807
25.950000,-7.680825,0.949861,2.451923,-0.924914,-7.649088,20.238111,-6.626491
25.960000,-7.671709,0.873346,2.443687,-0.722310,-7.653867,20.280604,-6.718583
25.970000,-7.663358,0.796775,2.437478,-0.519319,-7.659954,20.314827,-6.792457
25.980000,-7.655774,0.720134,2.433301,-0.316022,-7.667953,20.342307,-6.847601
25.990000,-7.648956,0.643405,2.431158,-0.112486,-7.678238,20.364048,-6.883617
26.000000,-7.642906,0.566563,2.431052,0.091236,-7.690967,20.380558,-6.900225
26.010000,-7.637625,0.489581,2.432984,0.295100,-7.706092,20.391871,-6.897268
26.020000,-7.633115,0.412438,2.436954,0.499047,-7.723362,20.397535,-6.874713
26.030000,-7.629377,0.335110,2.442965,0.703024,-7.742315,20.396603,-6.832649
26.040000,-7.626413,0.257585,2.451015,0.906959,-7.762256,20.387588,-6.771290
26.050000,-7.624226,0.179860,2.461104,1.110754,-7.782231,20.368409,-6.690972
26.060000,-7.622817,0.101942,2.473229,1.314289,-7.800996,20.336316,-6.592152
26.070000,-7.622188,0.023852,2.487388,1.517421,-7.816979,20.287812,-6.475407
26.080000,-7.622340,-0.054376,2.503575,1.719963,-7.828229,20.218536,-6.341423
26.090000,-7.623275,-0.132681,2.521784,1.921685,-7.832364,20.123152,-6.191002
26.100000,-7.624994,-0.210987,2.542005,2.122311,-7.826529,19.995230,-6.025045
26.110000,-7.627495,-0.289176,2.564227,2.321476,-7.807318,19.827098,-5.844553
26.120000,-7.630777,-0.367088,2.588430,2.518719,-7.770734,19.609746,-5.650618
26.130000,-7.634835,-0.444522,2.614593,2.713484,-7.712179,19.332756,-5.444413
26.140000,-7.639664,-0.521235,2.642688,2.905123,-7.626467,18.984311,-5.227189
26.150000,-7.645256,-0.596937,2.672681,3.092877,-7.507877,18.551288,-5.000261
26.160000,-7.651599,-0.671264,2.704529,3.275821,-7.350237,18.019480,-4.765001
26.170000,-7.658676,-0.743790,2.738179,3.452887,-7.147149,17.374064,-4.522827
26.180000,-7.666467,-0.814031,2.773564,3.622868,-6.892304,16.600321,-4.275195
26.190000,-7.674947,-0.881443,2.810608,3.784418,-6.579890,15.684586,-4.023586
26.200000,-7.684084,-0.945426,2.849219,3.936059,-6.205114,14.615467,-3.769498
26.210000,-7.693842,-1.005338,2.889291,4.076218,-5.764833,13.385373,-3.514432
26.220000,-7.704175,-1.060502,2.930700,4.203225,-5.258197,11.992094,-3.259883
26.230000,-7.715034,-1.110271,2.973306,4.315491,-4.687324,10.440364,-3.007331
26.240000,-7.726361,-1.154045,3.016955,4.411527,-4.057717,8.742952,-2.758226
26.250000,-7.738093,-1.191267,3.061478,4.489951,-3.378452,6.921168,-2.513981
26.260000,-7.750163,-1.221497,3.106693,4.549651,-2.662065,5.004575,-2.275961
26.270000,-7.762498,-1.244437,3.152406,4.589852,-1.923988,3.029667,-2.045473
26.280000,-7.775026,-1.259960,3.198422,4.610181,-1.181545,1.037404,-1.823755
26.290000,-7.787673,-1.268112,3.244543,4.610679,-0.452760,-0.929665,-1.611971
26.300000,-7.800365,-1.269116,3.290572,4.591801,0.244950,-2.830534,-1.411198
26.310000,-7.813033,-1.263367,3.336318,4.554407,0.896056,-4.628874,-1.222423
26.320000,-7.825612,-1.251398,3.381602,4.499675,1.487873,-6.295289,-1.046531
26.330000,-7.838042,-1.233841,3.426258,4.429017,2.011133,-7.808666,-0.884305
26.340000,-7.850272,-1.211419,3.470134,4.344045,2.460198,-9.156562,-0.736413
26.350000,-7.862257,-1.184890,3.513097,4.246447,2.832874,-10.334704,-0.603411
26.360000,-7.873959,-1.155016,3.555027,4.137914,3.129955,-11.345798,-0.485733
26.370000,-7.885348,-1.122534,3.595824,4.020065,3.354618,-12.198009,-0.383694
26.380000,-7.896403,-1.088147,3.635402,3.894440,3.511805,-12.903406,-0.297483
26.390000,-7.907107,-1.052502,3.673692,3.762437,3.607584,-13.476418,-0.227165
26.400000,-7.917451,-1.016178,3.710634,3.625301,3.648621,-13.932559,-0.172681
26.410000,-7.927430,-0.979689,3.746184,3.484123,3.641759,-14.287434,-0.133846
26.420000,-7.937046,-0.943480,3.780306,3.339841,3.593715,-14.556036,-0.110358
26.430000,-7.946302,-0.907932,3.812973,3.193248,3.510860,-14.752262,-0.101791
26.440000,-7.955208,-0.873360,3.844166,3.044995,3.399094,-14.888646,-0.107607
26.450000,-7.963774,-0.840026,3.873870,2.895630,3.263799,-14.976262,-0.127158
26.460000,-7.972013,-0.808145,3.902076,2.745597,3.109817,-15.024714,-0.159690
26.470000,-7.979942,-0.777879,3.928780,2.595243,2.941459,-15.042200,-0.204352
26.480000,-7.987576,-0.749354,3.953980,2.444843,2.762551,-15.035632,-0.260201
26.490000,-7.994935,-0.722655,3.977678,2.294599,2.576466,-15.010752,-0.326211
26.500000,-8.002036,-0.697837,3.999874,2.144668,2.386196,-14.972289,-0.401279
26.510000,-8.008898,-0.674931,4.020573,1.995173,2.194400,-14.924099,-0.484240
26.520000,-8.015541,-0.653943,4.039779,1.846201,2.003437,-14.869278,-0.573871
26.530000,-8.021983,-0.634854,4.057498,1.697805,1.815411,-14.810285,-0.668900
26.540000,-8.028244,-0.617621,4.073737,1.550009,1.632203,-14.749047,-0.768024
26.550000,-8.034341,-0.602190,4.088501,1.402829,1.455520,-14.687054,-0.869912
26.560000,-8.040293,-0.588485,4.101796,1.256267,1.286906,-14.625439,-0.973218
26.570000,-8.046117,-0.576419,4.113628,1.110314,1.127767,-14.565052,-1.076593
26.580000,-8.051827,-0.565892,4.124004,0.964957,0.979390,-14.506519,-1.178698
26.590000,-8.057439,-0.556791,4.132929,0.820175,0.842952,-14.450297,-1.278209
26.600000,-8.062967,-0.548990,4.140409,0.675944,0.719529,-14.396719,-1.373833
26.610000,-8.068423,-0.542355,4.146450,0.532232,0.610103,-14.346033,-1.464318
26.620000,-8.073818,-0.536740,4.151056,0.389012,0.515572,-14.298439,-1.548459
26.630000,-8.079161,-0.531991,4.154231,0.246252,0.436742,-14.254115,-1.625116
26.640000,-8.084460,-0.527949,4.155982,0.103919,0.374337,-14.213240,-1.693213
26.650000,-8.089722,-0.524446,4.156311,-0.038024,0.328995,-14.176017,-1.751757
26.660000,-8.094950,-0.521310,4.155223,-0.179614,0.301266,-14.142684,-1.799839
26.670000,-8.100148,-0.518361,4.152720,-0.320892,0.291612,-14.113525,-1.836646
26.680000,-8.105317,-0.515417,4.148806,-0.461900,0.300403,-14.088880,-1.861466
26.690000,-8.110456,-0.512292,4.143483,-0.602686,0.327915,-14.069141,-1.873693
26.700000,-8.115562,-0.508796,4.136753,-0.743301,0.374328,-14.054754,-1.872836
26.710000,-8.120630,-0.504740,4.128617,-0.883800,0.439720,-14.046208,-1.858519
26.720000,-8.125654,-0.499937,4.119077,-1.024246,0.524062,-14.044024,-1.830489
26.730000,-8.130626,-0.494197,4.108132,-1.164704,0.627216,-14.048738,-1.788614
26.740000,-8.135534,-0.487332,4.095782,-1.305244,0.748924,-14.060874,-1.732887
26.750000,-8.140368,-0.479160,4.082027,-1.445946,0.888801,-14.080913,-1.663427
26.760000,-8.145113,-0.469498,4.066863,-1.586891,1.046330,-14.109259,-1.580479
26.770000,-8.149752,-0.458174,4.050288,-1.728163,1.220838,-14.146183,-1.484409
26.780000,-8.154270,-0.445025,4.032298,-1.869846,1.411489,-14.191770,-1.375706
26.790000,-8.158646,-0.429894,4.012889,-2.012026,1.617258,-14.245849,-1.254978
26.800000,-8.162861,-0.412635,3.992056,-2.154786,1.836909,-14.307913,-1.122944
26.810000,-8.166892,-0.393118,3.969791,-2.298200,2.068960,-14.377015,-0.980434
26.820000,-8.170715,-0.371223,3.946089,-2.442340,2.311657,-14.451665,-0.828378
26.830000,-8.174308,-0.346853,3.920942,-2.587252,2.562909,-14.529683,-0.667806
26.840000,-8.177644,-0.319939,3.894341,-2.732948,2.820239,-14.608043,-0.499831
26.850000,-8.180698,-0.290436,3.866280,-2.879405,3.080728,-14.682709,-0.325650
26.860000,-8.183444,-0.258328,3.836751,-3.026566,3.340958,-14.748451,-0.146528
26.870000,-8.185856,-0.223637,3.805748,-3.174307,3.596923,-14.798631,0.036207
26.880000,-8.187908,-0.186424,3.773264,-3.322444,3.843981,-14.825008,0.221176
26.890000,-8.189576,-0.146802,3.739298,-3.470701,4.076773,-14.817544,0.406960
26.900000,-8.190836,-0.104948,3.703849,-3.618667,4.289165,-14.764245,0.592110
26.910000,-8.191668,-0.061105,3.666926,-3.765801,4.474258,-14.651111,0.775159
26.920000,-8.192053,-0.015582,3.628539,-3.911428,4.624459,-14.462214,0.954631
26.930000,-8.191976,0.031238,3.588706,-4.054725,4.731599,-14.179960,1.129055
26.940000,-8.191426,0.078878,3.547456,-4.194654,4.787139,-13.785581,1.296977
26.950000,-8.190397,0.126779,3.504828,-4.329997,4.782581,-13.260043,1.456969
26.960000,-8.188891,0.174302,3.460876,-4.459356,4.709986,-12.585283,1.607641
26.970000,-8.186915,0.220731,3.415667,-4.581158,4.562626,-11.745771,1.747652
26.980000,-8.184483,0.265292,3.369284,-4.693691,4.335776,-10.730450,1.875722
26.990000,-8.181618,0.307172,3.321830,-4.795158,4.027534,-9.534766,1.990641
27.000000,-8.178351,0.345573,3.273423,-4.883789,3.639574,-8.162517,2.091278
27.010000,-8.174721,0.379719,3.224202,-4.957870,3.177617,-6.627099,2.176594
27.020000,-8.170773,0.408914,3.174320,-5.015870,2.651603,-4.951962,2.245643
27.030000,-8.166561,0.432582,3.123943,-5.056547,2.075336,-3.169797,2.297589
27.040000,-8.162141,0.450307,3.073249,-5.079038,1.465614,-1.320446,2.331707
27.050000,-8.157575,0.461844,3.022424,-5.082878,0.840990,0.552089,2.347391
27.060000,-8.152925,0.467140,2.971654,-5.068068,0.220233,2.403374,2.344159
27.070000,-8.148253,0.466322,2.921124,-5.035024,-0.379183,4.192208,2.321658
27.080000,-8.143618,0.459677,2.871012,-4.984548,-0.942343,5.883640,2.279668
27.090000,-8.139078,0.447632,2.821487,-4.917759,-1.457767,7.450993,2.218103
27.100000,-8.134682,0.430708,2.772706,-4.836003,-1.917801,8.876747,2.137014
27.110000,-8.130478,0.409476,2.724812,-4.740731,-2.318526,10.152206,2.036588
27.120000,-8.126505,0.384536,2.677932,-4.633461,-2.659377,11.276474,1.917149
27.130000,-8.122797,0.356480,2.632178,-4.515686,-2.942507,12.254840,1.779156
27.140000,-8.119384,0.325866,2.587648,-4.388819,-3.172066,13.097020,1.623201
27.150000,-8.116287,0.293200,2.544428,-4.254159,-3.353519,13.815506,1.450002
27.160000,-8.113525,0.258935,2.502587,-4.112875,-3.493055,14.424160,1.260404
27.170000,-8.111112,0.223457,2.462189,-3.965994,-3.597087,14.937095,1.055370
27.180000,-8.109059,0.187090,2.423283,-3.814406,-3.671910,15.367898,0.835974
27.190000,-8.107373,0.150097,2.385914,-3.658869,-3.723446,15.729129,0.603397
27.200000,-8.106058,0.112681,2.350117,-3.500019,-3.757101,16.032041,0.358916
27.210000,-8.105120,0.074997,2.315923,-3.338388,-3.777689,16.286483,0.103897
27.220000,-8.104559,0.037156,2.283357,-3.174422,-3.789409,16.500913,-0.160216
27.230000,-8.104377,-0.000772,2.252441,-3.008481,-3.795851,16.682482,-0.431910
27.240000,-8.104575,-0.038753,2.223193,-2.840863,-3.800033,16.837173,-0.709613
27.250000,-8.105152,-0.076775,2.195628,-2.671809,-3.804452,16.969948,-0.991706
27.260000,-8.106110,-0.114850,2.169761,-2.501521,-3.811132,17.084905,-1.276536
27.270000,-8.107449,-0.153010,2.145601,-2.330160,-3.821679,17.185421,-1.562425
27.280000,-8.109171,-0.191298,2.123161,-2.157855,-3.837332,17.274287,-1.847681
27.290000,-8.111276,-0.229774,2.102447,-1.984708,-3.859011,17.353819,-2.130615
27.300000,-8.113767,-0.268502,2.083469,-1.810802,-3.887370,17.425967,-2.409549
27.310000,-8.116647,-0.307549,2.066233,-1.636204,-3.922838,17.492394,-2.682829
27.320000,-8.119919,-0.346986,2.050747,-1.460965,-3.965655,17.554545,-2.948836
27.330000,-8.123588,-0.386886,2.037016,-1.285123,-4.015905,17.613697,-3.206001
27.340000,-8.127659,-0.427327,2.025047,-1.108699,-4.073553,17.670999,-3.452811
27.350000,-8.132137,-0.468381,2.014844,-0.931707,-4.138469,17.727511,-3.687824
27.360000,-8.137029,-0.510120,2.006414,-0.754150,-4.210462,17.784218,-3.909679
27.370000,-8.142342,-0.552613,1.999763,-0.576019,-4.289295,17.842046,-4.117102
27.380000,-8.148084,-0.595928,1.994896,-0.397301,-4.374712,17.901873,-4.308922
27.390000,-8.154263,-0.640128,1.991819,-0.217970,-4.466451,17.964532,-4.484071
27.400000,-8.160890,-0.685276,1.990538,-0.037996,-4.564263,18.030808,-4.641599
27.410000,-8.167972,-0.731433,1.991061,0.142661,-4.667919,18.101440,-4.780676
27.420000,-8.175522,-0.778654,1.993394,0.324048,-4.777221,18.177112,-4.900600
27.430000,-8.183549,-0.826995,1.997545,0.506218,-4.892006,18.258448,-5.000803
27.440000,-8.192066,-0.876510,2.003521,0.689224,-5.012148,18.346003,-5.080851
27.450000,-8.201083,-0.927253,2.011332,0.873143,-5.137559,18.440256,-5.140451
27.460000,-8.210615,-0.979279,2.020987,1.058046,-5.268180,18.541590,-5.179450
27.470000,-8.220674,-1.032638,2.032497,1.244009,-5.403965,18.650279,-5.197841
27.480000,-8.231273,-1.087382,2.045872,1.431101,-5.544861,18.766455,-5.195755
27.490000,-8.242426,-1.143560,2.061123,1.619391,-5.690788,18.890082,-5.173465
27.500000,-8.254149,-1.201219,2.078264,1.808948,-5.841605,19.020904,-5.131384
27.510000,-8.266456,-1.260407,2.097307,1.999836,-5.997071,19.158394,-5.070059
27.520000,-8.279362,-1.321168,2.118265,2.192120,-6.156801,19.301671,-4.990169
27.530000,-8.292884,-1.383546,2.141154,2.385861,-6.320211,19.449410,-4.892520
27.540000,-8.307038,-1.447572,2.165987,2.581094,-6.486424,19.599683,-4.778035
27.550000,-8.321841,-1.513269,2.192780,2.777831,-6.654191,19.749799,-4.647751
27.560000,-8.337309,-1.580654,2.221549,2.976073,-6.821804,19.896102,-4.502811
27.570000,-8.353460,-1.649711,2.252307,3.175753,-6.986920,20.033650,-4.344453
27.580000,-8.370309,-1.720391,2.285069,3.376733,-7.146413,20.155879,-4.174001
27.590000,-8.387873,-1.792612,2.319846,3.578802,-7.296228,20.254226,-3.992859
27.600000,-8.406166,-1.866256,2.356647,3.781680,-7.431218,20.317699,-3.802493
27.610000,-8.425202,-1.941150,2.395479,3.984959,-7.544914,20.332342,-3.604427
27.620000,-8.444992,-2.017045,2.436344,4.188075,-7.629333,20.280712,-3.400228
27.630000,-8.465545,-2.093611,2.479239,4.390288,-7.674842,20.141456,-3.191496
27.640000,-8.486866,-2.170393,2.524147,4.590574,-7.669995,19.888914,-2.979850
27.650000,-8.508953,-2.246812,2.571041,4.787623,-7.601668,19.493220,-2.766917
27.660000,-8.531798,-2.322161,2.619882,4.979838,-7.455413,18.920928,-2.554321
27.670000,-8.555389,-2.395608,2.670614,5.165327,-7.216114,18.136386,-2.343668
27.680000,-8.579700,-2.466133,2.723158,5.341759,-6.868918,17.104026,-2.136538
27.690000,-8.604698,-2.532574,2.777410,5.506456,-6.400917,15.792157,-1.934470
27.700000,-8.630334,-2.593699,2.833239,5.656549,-5.803296,14.178040,-1.738950
27.710000,-8.656550,-2.648201,2.890482,5.788984,-5.073495,12.253274,-1.551405
27.720000,-8.683272,-2.694770,2.948950,5.900671,-4.217407,10.029253,-1.373187
27.730000,-8.710415,-2.732194,3.008417,5.988722,-3.251098,7.541506,-1.205566
27.740000,-8.737881,-2.759495,3.068635,6.050780,-2.201080,4.850502,-1.049719
27.750000,-8.765568,-2.776038,3.129339,6.085283,-1.102859,2.038298,-0.906724
27.760000,-8.793366,-2.781533,3.190248,6.091468,0.002128,-0.798737,-0.777549
27.770000,-8.821163,-2.776117,3.251076,6.069562,1.070876,-3.560585,-0.663047
27.780000,-8.848853,-2.760374,3.311549,6.020828,2.063615,-6.155232,-0.563950
27.790000,-8.876339,-2.735214,3.371409,5.947280,2.947814,-8.508365,-0.480862
27.800000,-8.903530,-2.701850,3.430421,5.851621,3.700737,-10.569370,-0.414258
27.810000,-8.930353,-2.661673,3.488378,5.736939,4.310278,-12.313130,-0.364476
