t,q_1,dq_1,q2,dq2,ddq1,ddq2,output_1,output_2,mass_matrix_11,mass_matrix_12,mass_matrix_22
13.080000,4.088935,-0.287396,-1.106035,6.562495,-4.510479,17.985131,2.691603,0.000000,2.500000,0.134463,0.180000
13.100000,4.082260,-0.381240,-0.971177,6.923497,-4.846003,18.055646,2.813568,0.000000,2.500000,0.169298,0.180000
13.120000,4.073654,-0.479799,-0.829114,7.281538,-4.964874,17.645261,2.891983,0.000000,2.500000,0.202659,0.180000
13.140000,4.063073,-0.577603,-0.680018,7.623983,-4.749075,16.435492,2.926038,0.000000,2.500000,0.233268,0.180000
13.160000,4.050607,-0.666696,-0.524388,7.931209,-4.073960,14.063744,2.915808,0.000000,2.500000,0.259689,0.180000
13.180000,4.036531,-0.736915,-0.363180,8.176896,-2.856057,10.257918,2.862252,0.000000,2.500000,0.280432,0.180000
13.200000,4.021329,-0.777483,-0.197916,8.332095,-1.125920,5.054744,2.767191,0.000000,2.500000,0.294144,0.180000
13.220000,4.005688,-0.779824,-0.030661,8.373122,0.918874,-1.029508,2.633263,0.000000,2.500000,0.299859,0.180000
13.240000,3.990413,-0.740829,0.136183,8.291079,2.948115,-7.087752,2.463871,0.000000,2.500000,0.297222,0.180000
13.260000,3.976306,-0.664240,0.300225,8.095955,4.630720,-12.207914,2.263107,0.000000,2.500000,0.286581,0.180000
13.280000,3.964033,-0.559271,0.459432,7.812615,5.768926,-15.868090,2.035663,0.000000,2.500000,0.268891,0.180000
13.300000,3.954048,-0.437318,0.612343,7.471236,6.336196,-18.039310,1.786737,0.000000,2.500000,0.245491,0.180000
13.320000,3.946582,-0.309029,0.758078,7.099023,6.423587,-19.015308,1.521918,0.000000,2.500000,0.217848,0.180000
13.340000,3.941674,-0.182687,0.896234,6.715985,6.163768,-19.185055,1.247073,0.000000,2.500000,0.187367,0.180000
13.360000,3.939223,-0.063960,1.026730,6.334699,5.680747,-18.890014,0.968221,0.000000,2.500000,0.155286,0.180000
13.380000,3.939041,0.043702,1.149679,5.961823,5.070542,-18.376110,0.691413,0.000000,2.500000,0.122634,0.180000
13.400000,3.940885,0.138467,1.265278,5.600063,4.400494,-17.798874,0.422603,0.000000,2.500000,0.090236,0.180000
13.420000,3.944489,0.219624,1.373757,5.249696,3.715275,-17.245847,0.167525,0.000000,2.500000,0.058730,0.180000
13.440000,3.949579,0.287173,1.475336,4.909779,3.043862,-16.759106,-0.068420,0.000000,2.500000,0.028595,0.180000
13.460000,3.955888,0.341595,1.570208,4.578799,2.404891,-16.352355,-0.280277,0.000000,2.500000,0.000177,0.180000
13.480000,3.963161,0.383668,1.658537,4.255166,1.810477,-16.022693,-0.463635,0.000000,2.500000,-0.026288,0.180000
13.500000,3.971159,0.414364,1.740454,3.937453,1.268542,-15.758278,-0.614717,0.000000,2.500000,-0.050654,0.180000
13.520000,3.979667,0.434793,1.816066,3.624506,0.784179,-15.543319,-0.730455,0.000000,2.500000,-0.072846,0.180000
13.540000,3.988490,0.446137,1.885460,3.315503,0.360408,-15.361314,-0.808544,0.000000,2.500000,-0.092849,0.180000
13.560000,3.997460,0.449622,1.948709,3.009935,-0.001444,-15.197178,-0.847494,0.000000,2.500000,-0.110694,0.180000
13.580000,4.006431,0.446488,2.005879,2.707569,-0.301531,-15.038572,-0.846648,0.000000,2.500000,-0.126446,0.180000
13.600000,4.015284,0.437963,2.057034,2.408413,-0.541323,-14.876596,-0.806196,0.000000,2.500000,-0.140191,0.180000
13.620000,4.023922,0.425224,2.102238,2.112579,-0.723495,-14.706052,-0.727166,0.000000,2.500000,-0.152033,0.180000
13.640000,4.032272,0.409384,2.141560,1.820243,-0.851703,-14.525262,-0.611394,0.000000,2.500000,-0.162082,0.180000
13.660000,4.040283,0.391484,2.175072,1.531621,-0.930344,-14.335623,-0.461488,0.000000,2.500000,-0.170450,0.180000
13.680000,4.047924,0.372468,2.202851,1.246851,-0.964334,-14.140987,-0.280764,0.000000,2.500000,-0.177241,0.180000
13.700000,4.055180,0.353174,2.224972,0.965979,-0.958831,-13.946959,-0.073179,0.000000,2.500000,-0.182552,0.180000
13.720000,4.062054,0.334343,2.241515,0.688925,-0.918997,-13.760186,0.156757,0.000000,2.500000,-0.186465,0.180000
13.740000,4.068561,0.316610,2.252553,0.415476,-0.849776,-13.587719,0.404074,0.000000,2.500000,-0.189047,0.180000
13.760000,4.074729,0.300517,2.258156,0.145274,-0.755714,-13.436474,0.663449,0.000000,2.500000,-0.190350,0.180000
13.780000,4.080596,0.286521,2.258383,-0.122167,-0.640804,-13.312790,0.929315,0.000000,2.500000,-0.190402,0.180000
13.800000,4.086207,0.275002,2.253284,-0.387457,-0.508373,-13.222110,1.195974,0.000000,2.500000,-0.189218,0.180000
13.820000,4.091615,0.266285,2.242894,-0.651301,-0.360990,-13.168762,1.457718,0.000000,2.500000,-0.186789,0.180000
13.840000,4.096879,0.260650,2.227236,-0.914477,-0.200409,-13.155832,1.708940,0.000000,2.500000,-0.183090,0.180000
13.860000,4.102063,0.258351,2.206314,-1.177816,-0.027525,-13.185131,1.944250,0.000000,2.500000,-0.178078,0.180000
13.880000,4.107236,0.259630,2.180116,-1.442169,0.157629,-13.257256,2.158583,0.000000,2.500000,-0.171693,0.180000
13.900000,4.112474,0.264743,2.148615,-1.708389,0.355859,-13.371730,2.347298,0.000000,2.500000,-0.163859,0.180000
13.920000,4.117854,0.273963,2.111763,-1.977312,0.568759,-13.527254,2.506268,0.000000,2.500000,-0.154489,0.180000
13.940000,4.123462,0.287606,2.069499,-2.249741,0.798603,-13.722032,2.631961,0.000000,2.500000,-0.143486,0.180000
13.960000,4.129390,0.306038,2.021745,-2.526442,1.048203,-13.954180,2.721506,0.000000,2.500000,-0.130746,0.180000
13.980000,4.135738,0.329687,1.968408,-2.808148,1.320713,-14.222174,2.772748,0.000000,2.500000,-0.116165,0.180000
14.000000,4.142615,0.359042,1.909381,-3.095562,1.619377,-14.525275,2.784284,0.000000,2.500000,-0.099646,0.180000
14.020000,4.150141,0.394656,1.844543,-3.389394,1.947227,-14.863851,2.755486,0.000000,2.500000,-0.081102,0.180000
14.040000,4.158447,0.437137,1.773757,-3.690361,2.306690,-15.239465,2.686507,0.000000,2.500000,-0.060471,0.180000
14.060000,4.167677,0.487142,1.696875,-3.999235,2.699124,-15.654553,2.578278,0.000000,2.500000,-0.037724,0.180000
14.080000,4.177988,0.545330,1.613730,-4.316831,3.124151,-16.111450,2.432475,0.000000,2.500000,-0.012876,0.180000
14.100000,4.189549,0.612309,1.524138,-4.643976,3.578727,-16.610399,2.251486,0.000000,2.500000,0.013992,0.180000
14.120000,4.202542,0.688617,1.427902,-4.981470,4.055806,-17.145995,2.038358,0.000000,2.500000,0.042722,0.180000
14.140000,4.217158,0.774606,1.324806,-5.329951,4.542345,-17.701374,1.796730,0.000000,2.500000,0.073055,0.180000
14.160000,4.233591,0.870242,1.214629,-5.689448,5.016053,-18.238909,1.530757,0.000000,2.500000,0.104605,0.180000
14.180000,4.252028,0.974920,1.097163,-6.058895,5.441094,-18.686485,1.245025,0.000000,2.500000,0.136837,0.180000
14.200000,4.272638,1.087186,0.972227,-6.435435,5.762761,-18.919251,0.944458,0.000000,2.500000,0.169038,0.180000
14.220000,4.295550,1.204240,0.839732,-6.813001,5.901765,-18.739301,0.634217,0.000000,2.500000,0.200299,0.180000
14.240000,4.320809,1.321349,0.699773,-7.180433,5.752493,-17.864435,0.319601,0.000000,2.500000,0.229497,0.180000
14.260000,4.348357,1.431605,0.552698,-7.520628,5.194827,-15.952473,0.005940,0.000000,2.500000,0.255333,0.180000
14.280000,4.377966,1.525728,0.399289,-7.809509,4.128212,-12.695404,-0.301510,0.000000,2.500000,0.276401,0.180000
14.300000,4.409209,1.593190,0.240848,-8.018799,2.533855,-8.001102,-0.597664,0.000000,2.500000,0.291341,0.180000
14.320000,4.441450,1.624362,0.079248,-8.121972,0.537185,-2.186847,-0.877705,0.000000,2.500000,0.299058,0.180000
14.340000,4.473903,1.613792,-0.083217,-8.103722,-1.587781,3.996172,-1.137177,0.000000,2.500000,0.298962,0.180000
14.360000,4.505727,1.562228,-0.244101,-7.965878,-3.510343,9.628659,-1.372066,0.000000,2.500000,0.291107,0.180000
14.380000,4.536163,1.476445,-0.401175,-7.726936,-4.978562,14.023482,-1.578870,0.000000,2.500000,0.276181,0.180000
14.400000,4.564626,1.366784,-0.552691,-7.414825,-5.896363,16.947548,-1.754663,0.000000,2.500000,0.255335,0.180000
14.420000,4.590748,1.244005,-0.697471,-7.057857,-6.304813,18.555372,-1.897143,0.000000,2.500000,0.229941,0.180000
14.440000,4.614360,1.117247,-0.834862,-6.679137,-6.315099,19.184014,-2.004670,0.000000,2.500000,0.201384,0.180000
14.460000,4.635456,0.993235,-0.964600,-6.294689,-6.049498,19.181233,-2.076288,0.000000,2.500000,0.170924,0.180000
14.480000,4.654138,0.876413,-1.086677,-5.914232,-5.611065,18.823731,-2.111737,0.000000,2.500000,0.139629,0.180000
14.500000,4.670579,0.769436,-1.201230,-5.542828,-5.075716,18.301789,-2.111450,0.000000,2.500000,0.108363,0.180000
14.520000,4.684991,0.673680,-1.308464,-5.182452,-4.495154,17.733538,-2.076531,0.000000,2.500000,0.077800,0.180000
14.540000,4.697605,0.589704,-1.408603,-4.833339,-3.903068,17.185879,-2.008734,0.000000,2.500000,0.048445,0.180000
14.560000,4.708657,0.517498,-1.501867,-4.494668,-3.320614,16.692351,-1.910412,0.000000,2.500000,0.020662,0.180000
14.580000,4.718381,0.456722,-1.588452,-4.165184,-2.760855,16.266217,-1.784472,0.000000,2.500000,-0.005296,0.180000
14.600000,4.726999,0.406854,-1.668527,-3.843548,-2.231728,15.909046,-1.634309,0.000000,2.500000,-0.029272,0.180000
14.620000,4.734723,0.367221,-1.742237,-3.528397,-1.737846,15.616178,-1.463735,0.000000,2.500000,-0.051181,0.180000
14.640000,4.741751,0.337089,-1.809698,-3.218522,-1.281785,15.380109,-1.276903,0.000000,2.500000,-0.070991,0.180000
14.660000,4.748265,0.315687,-1.871005,-2.912871,-0.864801,15.192511,-1.078220,0.000000,2.500000,-0.088716,0.180000
14.680000,4.754431,0.302233,-1.926235,-2.610553,-0.487288,15.045399,-0.872262,0.000000,2.500000,-0.104400,0.180000
14.700000,4.760402,0.295935,-1.975445,-2.310830,-0.149088,14.931761,-0.663686,0.000000,2.500000,-0.118109,0.180000
14.720000,4.766311,0.296011,-2.018681,-2.013097,0.150300,14.845800,-0.457136,0.000000,2.500000,-0.129918,0.180000
14.740000,4.772280,0.301692,-2.055979,-1.716847,0.411568,14.782951,-0.257159,0.000000,2.500000,-0.139911,0.180000
14.760000,4.778411,0.312225,-2.087362,-1.421649,0.635458,14.739744,-0.068116,0.000000,2.500000,-0.148169,0.180000
14.780000,4.784796,0.326866,-2.112849,-1.127142,0.822640,14.713578,0.105899,0.000000,2.500000,-0.154769,0.180000
14.800000,4.791509,0.344889,-2.132450,-0.833006,0.973617,14.702463,0.261130,0.000000,2.500000,-0.159776,0.180000
14.820000,4.798609,0.365572,-2.146170,-0.538955,1.088637,14.704771,0.394230,0.000000,2.500000,-0.163244,0.180000
14.840000,4.806144,0.388194,-2.154007,-0.244735,1.167635,14.719030,0.502323,0.000000,2.500000,-0.165212,0.180000
14.860000,4.814145,0.412033,-2.155957,0.049877,1.210188,14.743789,0.583047,0.000000,2.500000,-0.165700,0.180000
14.880000,4.822629,0.436354,-2.152008,0.345076,1.215509,14.777561,0.634600,0.000000,2.500000,-0.164711,0.180000
14.900000,4.831598,0.460399,-2.142149,0.641029,1.182460,14.818869,0.655765,0.000000,2.500000,-0.162231,0.180000
14.920000,4.841038,0.483387,-2.126361,0.937873,1.109600,14.866385,0.645932,0.000000,2.500000,-0.158227,0.180000
14.940000,4.850921,0.504506,-2.104627,1.235720,0.995261,14.919168,0.605097,0.000000,2.500000,-0.152650,0.180000
14.960000,4.861200,0.522909,-2.076925,1.534672,0.837646,14.976976,0.533867,0.000000,2.500000,-0.145438,0.180000
14.980000,4.871813,0.537712,-2.043232,1.834838,0.634951,15.040627,0.433435,0.000000,2.500000,-0.136517,0.180000
15.000000,4.882678,0.547996,-2.003522,2.136355,0.385505,15.112388,0.305559,0.000000,2.500000,-0.125804,0.180000
15.020000,4.893696,0.552810,-1.957768,2.439413,0.087908,15.196311,0.152523,0.000000,2.500000,-0.113216,0.180000
15.040000,4.904748,0.551183,-1.905934,2.744322,-0.258841,15.298481,-0.022909,0.000000,2.500000,-0.098670,0.180000
15.060000,4.915694,0.542126,-1.847979,3.051529,-0.655196,15.427101,-0.217547,0.000000,2.500000,-0.082094,0.180000
15.080000,4.926377,0.524647,-1.783853,3.361653,-1.100920,15.592333,-0.427834,0.000000,2.500000,-0.063435,0.180000
15.100000,4.936617,0.497766,-1.713488,3.675544,-1.594920,15.805812,-0.649919,0.000000,2.500000,-0.042663,0.180000
15.120000,4.946218,0.460542,-1.636799,3.994288,-2.134977,16.079713,-0.879723,0.000000,2.500000,-0.019786,0.180000
15.140000,4.954964,0.412088,-1.553676,4.319204,-2.717287,16.425136,-1.113022,0.000000,2.500000,0.005136,0.180000
15.160000,4.962622,0.351609,-1.463979,4.651824,-3.335709,16.849535,-1.345516,0.000000,2.500000,0.031984,0.180000
15.180000,4.968944,0.278480,-1.367541,4.993721,-3.980368,17.352550,-1.572917,0.000000,2.500000,0.060558,0.180000
15.200000,4.973674,0.192327,-1.264159,5.346344,-4.635505,17.919417,-1.791018,0.000000,2.500000,0.090556,0.180000
15.220000,4.976550,0.093152,-1.153608,5.710673,-5.276127,18.510760,-1.995777,0.000000,2.500000,0.121557,0.180000
15.240000,4.977318,-0.018368,-1.035655,6.086434,-5.862844,19.047266,-2.183382,0.000000,2.500000,0.152989,0.180000
15.260000,4.975744,-0.140601,-0.910091,6.471259,-6.335728,19.389417,-2.350322,0.000000,2.500000,0.184102,0.180000
15.280000,4.971641,-0.270472,-0.776781,6.859275,-6.608187,19.315785,-2.493452,0.000000,2.500000,0.213952,0.180000
15.300000,4.964908,-0.402839,-0.635773,7.239072,-6.565648,18.513297,-2.610040,0.000000,2.500000,0.241384,0.180000
15.320000,4.955562,-0.530131,-0.487394,7.592440,-6.079860,16.610274,-2.697823,0.000000,2.500000,0.265067,0.180000
15.340000,4.943802,-0.642388,-0.332419,7.893996,-5.049891,13.291235,-2.755041,0.000000,2.500000,0.283577,0.180000
15.360000,4.930042,-0.728426,-0.172178,8.114164,-3.470763,8.500293,-2.780467,0.000000,2.500000,0.295564,0.180000
15.380000,4.914906,-0.778532,-0.008572,8.226703,-1.494732,2.631282,-2.773428,0.000000,2.500000,0.299989,0.180000
15.400000,4.899176,-0.787550,0.156075,8.217675,0.580733,-3.497610,-2.733817,0.000000,2.500000,0.296353,0.180000
15.420000,4.883670,-0.756879,0.319348,8.091260,2.423321,-8.967707,-2.662090,0.000000,2.500000,0.284832,0.180000
15.440000,4.869117,-0.693750,0.479076,7.867596,3.801606,-13.159400,-2.559258,0.000000,2.500000,0.266226,0.180000
15.460000,4.856068,-0.608413,0.633589,7.574520,4.644821,-15.918703,-2.426868,0.000000,2.500000,0.241772,0.180000
15.480000,4.844860,-0.511161,0.781776,7.239104,5.009288,-17.444091,-2.266974,0.000000,2.500000,0.212899,0.180000
15.500000,4.835644,-0.410472,0.923015,6.882709,5.009053,-18.075485,-2.082098,0.000000,2.500000,0.181026,0.180000
15.520000,4.828423,-0.312438,1.057043,6.519846,4.762207,-18.139954,-1.875188,0.000000,2.500000,0.147435,0.180000
15.540000,4.823102,-0.220975,1.183825,6.159208,4.365901,-17.887066,-1.649561,0.000000,2.500000,0.113216,0.180000
15.560000,4.819525,-0.138319,1.303457,5.805361,3.891256,-17.482432,-1.408844,0.000000,2.500000,0.079250,0.180000
15.580000,4.817503,-0.065518,1.416098,5.460254,3.387016,-17.024547,-1.156913,0.000000,2.500000,0.046225,0.180000
15.600000,4.816837,-0.002821,1.521929,5.124383,2.885329,-16.565386,-0.897818,0.000000,2.500000,0.014654,0.180000
15.620000,4.817325,0.050052,1.621133,4.797493,2.406752,-16.127462,-0.635717,0.000000,2.500000,-0.015095,0.180000
15.640000,4.818777,0.093692,1.713885,4.479102,1.964024,-15.716120,-0.374796,0.000000,2.500000,-0.042780,0.180000
15.660000,4.821016,0.128900,1.800350,4.168695,1.564451,-15.327806,-0.119199,0.000000,2.500000,-0.068263,0.180000
15.680000,4.823883,0.156581,1.880684,3.865883,1.211519,-14.955459,0.127047,0.000000,2.500000,-0.091485,0.180000
15.700000,4.827236,0.177676,1.955035,3.570418,0.905868,-14.591882,0.360104,0.000000,2.500000,-0.112456,0.180000
15.720000,4.830952,0.193121,2.023549,3.282185,0.645971,-14.231723,0.576391,0.000000,2.500000,-0.131233,0.180000
15.740000,4.834929,0.203800,2.086370,3.001146,0.428638,-13.872443,0.772648,0.000000,2.500000,-0.147910,0.180000
15.760000,4.839078,0.210521,2.143642,2.727279,0.249446,-13.514572,0.945993,0.000000,2.500000,-0.162608,0.180000
15.780000,4.843328,0.213997,2.195509,2.460530,0.103163,-13.161438,1.093976,0.000000,2.500000,-0.175459,0.180000
15.800000,4.847620,0.214829,2.242110,2.200754,-0.015874,-12.818590,1.214620,0.000000,2.500000,-0.186605,0.180000
15.820000,4.851907,0.213505,2.283583,1.947672,-0.113403,-12.493065,1.306460,0.000000,2.500000,-0.196183,0.180000
15.840000,4.856149,0.210400,2.320059,1.700864,-0.194916,-12.192592,1.368563,0.000000,2.500000,-0.204330,0.180000
15.860000,4.860313,0.205782,2.351656,1.459749,-0.265409,-11.924912,1.400554,0.000000,2.500000,-0.211167,0.180000
15.880000,4.864371,0.199828,2.378482,1.223601,-0.329187,-11.697178,1.402614,0.000000,2.500000,-0.216807,0.180000
15.900000,4.868298,0.192636,2.400627,0.991555,-0.389730,-11.515507,1.375483,0.000000,2.500000,-0.221345,0.180000
15.920000,4.872069,0.184243,2.418165,0.762640,-0.449616,-11.384686,1.320445,0.000000,2.500000,-0.224862,0.180000
15.940000,4.875659,0.174644,2.431147,0.535806,-0.510482,-11.307979,1.239302,0.000000,2.500000,-0.227421,0.180000
15.960000,4.879046,0.163812,2.439604,0.309950,-0.573015,-11.287029,1.134347,0.000000,2.500000,-0.229068,0.180000
15.980000,4.882203,0.151714,2.443544,0.083953,-0.636965,-11.321835,1.008318,0.000000,2.500000,-0.229829,0.180000
16.000000,4.885106,0.138332,2.442953,-0.143285,-0.701167,-11.410759,0.864349,0.000000,2.500000,-0.229715,0.180000
16.020000,4.887728,0.123679,2.437797,-0.372817,-0.763569,-11.550578,0.705914,0.000000,2.500000,-0.228717,0.180000
16.040000,4.890045,0.107820,2.428019,-0.605616,-0.821268,-11.736560,0.536759,0.000000,2.500000,-0.226808,0.180000
16.060000,4.892034,0.090885,2.413545,-0.842546,-0.870552,-11.962588,0.360840,0.000000,2.500000,-0.223942,0.180000
16.080000,4.893675,0.073084,2.394285,-1.084338,-0.906959,-12.221338,0.182242,0.000000,2.500000,-0.220056,0.180000
16.100000,4.894953,0.054726,2.370135,-1.331563,-0.925353,-12.504543,0.005107,0.000000,2.500000,-0.215069,0.180000
16.120000,4.895863,0.036228,2.340983,-1.584624,-0.920045,-12.803378,-0.166445,0.000000,2.500000,-0.208881,0.180000
16.140000,4.896405,0.018123,2.306710,-1.843743,-0.884945,-13.108967,-0.328394,0.000000,2.500000,-0.201379,0.180000
16.160000,4.896595,0.001070,2.267193,-2.108972,-0.813769,-13.413042,-0.476897,0.000000,2.500000,-0.192437,0.180000
16.180000,4.896460,-0.014146,2.222311,-2.380209,-0.700294,-13.708724,-0.608358,0.000000,2.500000,-0.181917,0.180000
16.200000,4.896047,-0.026620,2.171946,-2.657234,-0.538646,-13.991372,-0.719503,0.000000,2.500000,-0.169677,0.180000
16.220000,4.895420,-0.035336,2.115985,-2.939765,-0.323611,-14.259431,-0.807440,0.000000,2.500000,-0.155574,0.180000
16.240000,4.894666,-0.039180,2.054320,-3.227528,-0.050929,-14.515133,-0.869717,0.000000,2.500000,-0.139471,0.180000
16.260000,4.893894,-0.036968,1.986850,-3.520330,0.282435,-14.764952,-0.904371,0.000000,2.500000,-0.121246,0.180000
16.280000,4.893236,-0.027467,1.913474,-3.818157,0.678088,-15.019645,-0.909970,0.000000,2.500000,-0.100803,0.180000
16.300000,4.892852,-0.009429,1.834089,-4.121245,1.136019,-15.293783,-0.885643,0.000000,2.500000,-0.078078,0.180000
16.320000,4.892924,0.018377,1.748585,-4.430153,1.654420,-15.604627,-0.831097,0.000000,2.500000,-0.053056,0.180000
16.340000,4.893660,0.057126,1.656838,-4.745796,2.229370,-15.970214,-0.746632,0.000000,2.500000,-0.025781,0.180000
16.360000,4.895289,0.107886,1.558700,-5.069433,2.854232,-16.406345,-0.633137,0.000000,2.500000,0.003629,0.180000
16.380000,4.898061,0.171558,1.453997,-5.402580,3.518489,-16.921975,-0.492075,0.000000,2.500000,0.034960,0.180000
16.400000,4.902242,0.248781,1.342523,-5.746817,4.205665,-17.512067,-0.325461,0.000000,2.500000,0.067889,0.180000
16.420000,4.908104,0.339763,1.224043,-6.103355,4.889766,-18.146480,-0.135828,0.000000,2.500000,0.101954,0.180000
16.440000,4.915922,0.444087,1.098303,-6.472512,5.530109,-18.753294,0.073816,0.000000,2.500000,0.136532,0.180000
16.460000,4.925947,0.560268,0.965069,-6.852424,6.063705,-19.195196,0.300048,0.000000,2.500000,0.170808,0.180000
16.480000,4.938392,0.685308,0.824171,-7.237694,6.397811,-19.242610,0.539086,0.000000,2.500000,0.203750,0.180000
16.500000,4.953385,0.814018,0.675596,-7.617267,6.406644,-18.556884,0.786861,0.000000,2.500000,0.234100,0.180000
16.520000,4.970925,0.938437,0.519641,-7.972308,5.944300,-16.718292,1.039095,0.000000,2.500000,0.260399,0.180000
16.540000,4.990822,1.047813,0.357048,-8.275719,4.890027,-13.350533,1.291377,0.000000,2.500000,0.281080,0.180000
16.560000,5.012656,1.129955,0.189170,-8.495399,3.229742,-8.361393,1.539248,0.000000,2.500000,0.294648,0.180000
16.580000,5.035765,1.174053,0.017990,-8.602125,1.132827,-2.181855,1.778288,0.000000,2.500000,0.299951,0.180000
16.600000,5.059326,1.174620,-0.154057,-8.580921,-1.058358,4.251919,2.004196,0.000000,2.500000,0.296447,0.180000
16.620000,5.082472,1.133664,-0.324429,-8.437438,-2.963254,9.892962,2.212878,0.000000,2.500000,0.284350,0.180000
16.640000,5.104452,1.059740,-0.490894,-8.195109,-4.327918,14.069025,2.400521,0.000000,2.500000,0.264574,0.180000
16.660000,5.124720,0.964593,-0.651784,-7.885310,-5.090263,16.662626,2.563673,0.000000,2.500000,0.238501,0.180000
16.680000,5.142971,0.859622,-0.806054,-7.537351,-5.330657,17.948660,2.699305,0.000000,2.500000,0.207705,0.180000
16.700000,5.159101,0.753931,-0.953173,-7.173353,-5.186270,18.335061,2.804876,0.000000,2.500000,0.173730,0.180000
16.720000,5.173166,0.653839,-1.092976,-6.807463,-4.790566,18.190317,2.878381,0.000000,2.500000,0.137953,0.180000
16.740000,5.185319,0.563276,-1.225512,-6.447480,-4.248843,17.781814,2.918395,0.000000,2.500000,0.101539,0.180000
16.760000,5.195775,0.484356,-1.350938,-6.096809,-3.635697,17.277952,2.924099,0.000000,2.500000,0.065427,0.180000
16.780000,5.204777,0.417984,-1.469453,-5.756358,-3.001379,16.772194,2.895300,0.000000,2.500000,0.030351,0.180000
16.800000,5.212578,0.364224,-1.581257,-5.425651,-2.378883,16.307630,2.832439,0.000000,2.500000,-0.003138,0.180000
16.820000,5.219427,0.322601,-1.686537,-5.103689,-1.789886,15.896110,2.736580,0.000000,2.500000,-0.034645,0.180000
16.840000,5.225558,0.292305,-1.785457,-4.789486,-1.248752,15.531408,2.609397,0.000000,2.500000,-0.063905,0.180000
16.860000,5.231187,0.272272,-1.878163,-4.482227,-0.764818,15.198076,2.453141,0.000000,2.500000,-0.090765,0.180000
16.880000,5.236509,0.261291,-1.964789,-4.181480,-0.343849,14.877331,2.270599,0.000000,2.500000,-0.115163,0.180000
16.900000,5.241691,0.258077,-2.045465,-3.887173,0.011318,14.551036,2.065039,0.000000,2.500000,-0.137113,0.180000
16.920000,5.246875,0.261306,-2.120321,-3.599568,0.300385,14.204315,1.840153,0.000000,2.500000,-0.156685,0.180000
16.940000,5.252177,0.269665,-2.189496,-3.319203,0.525327,13.827052,1.599982,0.000000,2.500000,-0.173993,0.180000
16.960000,5.257687,0.281914,-2.253141,-3.046733,0.690165,13.414550,1.348840,0.000000,2.500000,-0.189184,0.180000
16.980000,5.263472,0.296909,-2.311422,-2.782855,0.800586,12.967383,1.091233,0.000000,2.500000,-0.202425,0.180000
17.000000,5.269575,0.313622,-2.364517,-2.528230,0.863518,12.490675,0.831768,0.000000,2.500000,-0.213890,0.180000
17.020000,5.276023,0.331184,-2.412617,-2.283368,0.886689,11.993074,0.575065,0.000000,2.500000,-0.223757,0.180000
17.040000,5.282824,0.348879,-2.455919,-2.048575,0.878160,11.485545,0.325671,0.000000,2.500000,-0.232198,0.180000
17.060000,5.289975,0.366152,-2.494627,-1.823931,0.845910,10.980195,0.087964,0.000000,2.500000,-0.239375,0.180000
17.080000,5.297464,0.382608,-2.528943,-1.609270,0.797516,10.489305,-0.133927,0.000000,2.500000,-0.245438,0.180000
17.100000,5.305272,0.397992,-2.559062,-1.404184,0.739901,10.024558,-0.336201,0.000000,2.500000,-0.250522,0.180000
17.120000,5.313376,0.412183,-2.585170,-1.208043,0.679185,9.596498,-0.515468,0.000000,2.500000,-0.254745,0.180000
17.140000,5.321751,0.425174,-2.607438,-1.020018,0.620599,9.214256,-0.668804,0.000000,2.500000,-0.258210,0.180000
17.160000,5.330375,0.437051,-2.626018,-0.839116,0.568460,8.885394,-0.793816,0.000000,2.500000,-0.261003,0.180000
17.180000,5.339227,0.447978,-2.641043,-0.664207,0.526183,8.615884,-0.888688,0.000000,2.500000,-0.263196,0.180000
17.200000,5.348290,0.458181,-2.652618,-0.494055,0.496314,8.410189,-0.952211,0.000000,2.500000,-0.264845,0.180000
17.220000,5.357551,0.467925,-2.660828,-0.327353,0.480574,8.271343,-0.983813,0.000000,2.500000,-0.265992,0.180000
17.240000,5.367006,0.477504,-2.665726,-0.162744,0.479905,8.201054,-0.983562,0.000000,2.500000,-0.266669,0.180000
17.260000,5.376652,0.487223,-2.667342,0.001150,0.494511,8.199808,-0.952173,0.000000,2.500000,-0.266891,0.180000
17.280000,5.386497,0.497383,-2.665676,0.165704,0.523886,8.266924,-0.890984,0.000000,2.500000,-0.266662,0.180000
17.300000,5.396553,0.508270,-2.660701,0.332271,0.566837,8.400603,-0.801935,0.000000,2.500000,-0.265975,0.180000
17.320000,5.406835,0.520135,-2.652363,0.502153,0.621492,8.597932,-0.687525,0.000000,2.500000,-0.264809,0.180000
17.340000,5.417366,0.533190,-2.640584,0.676586,0.685301,8.854869,-0.550763,0.000000,2.500000,-0.263130,0.180000
17.360000,5.428171,0.547587,-2.625262,0.856710,0.755028,9.166211,-0.395107,0.000000,2.500000,-0.260891,0.180000
17.380000,5.439279,0.563405,-2.606271,1.043554,0.826737,9.525559,-0.224395,0.000000,2.500000,-0.258031,0.180000
17.400000,5.450717,0.580639,-2.583469,1.238003,0.895789,9.925313,-0.042767,0.000000,2.500000,-0.254475,0.180000
17.420000,5.462513,0.599183,-2.556695,1.440778,0.956847,10.356709,0.145417,0.000000,2.500000,-0.250131,0.180000
17.440000,5.474692,0.618819,-2.525778,1.652417,1.003908,10.809966,0.335664,0.000000,2.500000,-0.244891,0.180000
17.460000,5.487271,0.639203,-2.490537,1.873252,1.030378,11.274546,0.523440,0.000000,2.500000,-0.238633,0.180000
